location_name,date,pm25,pm10,pm1
PS 19,2016-11-10T08:00:00Z,0.9,,
PS 19,2016-11-11T04:00:00Z,6.2,,
PS 19,2016-11-11T10:00:00Z,5.9,,
PS 19,2016-11-12T00:00:00Z,7.3,,
PS 19,2016-11-12T01:00:00Z,8.6,,
PS 19,2016-11-12T04:00:00Z,2.7,,
PS 19,2016-11-12T06:00:00Z,3.0,,
PS 19,2016-11-12T11:00:00Z,3.8,,
PS 19,2016-11-12T19:00:00Z,5.1,,
PS 19,2016-11-12T23:00:00Z,10.8,,
PS 19,2016-11-13T06:00:00Z,7.0,,
PS 19,2016-11-14T17:00:00Z,14.5,,
PS 19,2016-11-14T19:00:00Z,12.2,,
PS 19,2016-11-15T05:00:00Z,9.7,,
PS 19,2016-11-15T20:00:00Z,5.5,,
PS 19,2016-11-16T00:00:00Z,7.5,,
PS 19,2016-11-16T01:00:00Z,8.1,,
PS 19,2016-11-16T02:00:00Z,9.4,,
PS 19,2016-11-16T03:00:00Z,10.6,,
PS 19,2016-11-16T04:00:00Z,8.1,,
PS 19,2016-11-16T05:00:00Z,4.5,,
PS 19,2016-11-16T06:00:00Z,3.8,,
PS 19,2016-11-16T07:00:00Z,4.3,,
PS 19,2016-11-16T08:00:00Z,5.1,,
PS 19,2016-11-16T09:00:00Z,6.5,,
PS 19,2016-11-16T10:00:00Z,5.7,,
PS 19,2016-11-16T11:00:00Z,8.7,,
PS 19,2016-11-16T12:00:00Z,11.4,,
PS 19,2016-11-16T13:00:00Z,9.2,,
PS 19,2016-11-16T14:00:00Z,8.7,,
PS 19,2016-11-16T15:00:00Z,11.6,,
PS 19,2016-11-16T16:00:00Z,11.8,,
PS 19,2016-11-16T17:00:00Z,11.8,,
PS 19,2016-11-16T18:00:00Z,10.9,,
PS 19,2016-11-16T19:00:00Z,13.5,,
PS 19,2016-11-16T20:00:00Z,15.6,,
PS 19,2016-11-16T21:00:00Z,20.2,,
PS 19,2016-11-16T22:00:00Z,19.6,,
PS 19,2016-11-16T23:00:00Z,19.1,,
PS 19,2016-11-17T00:00:00Z,22.9,,
PS 19,2016-11-17T01:00:00Z,22.9,,
PS 19,2016-11-17T02:00:00Z,20.0,,
PS 19,2016-11-17T03:00:00Z,18.1,,
PS 19,2016-11-17T04:00:00Z,19.1,,
PS 19,2016-11-17T05:00:00Z,15.7,,
PS 19,2016-11-17T09:00:00Z,11.4,,
PS 19,2016-11-17T12:00:00Z,11.5,,
PS 19,2016-11-17T13:00:00Z,11.4,,
PS 19,2016-11-17T14:00:00Z,11.1,,
PS 19,2016-11-17T15:00:00Z,8.0,,
PS 19,2016-11-18T15:00:00Z,8.2,,
PS 19,2016-11-21T00:00:00Z,3.7,,
PS 19,2016-11-23T01:00:00Z,7.7,,
PS 19,2016-11-23T02:00:00Z,8.4,,
PS 19,2016-11-23T03:00:00Z,8.2,,
PS 19,2016-11-23T05:00:00Z,4.0,,
PS 19,2016-11-23T06:00:00Z,5.3,,
PS 19,2016-11-23T07:00:00Z,5.4,,
PS 19,2016-11-23T08:00:00Z,6.0,,
PS 19,2016-11-23T09:00:00Z,7.1,,
PS 19,2016-11-23T11:00:00Z,7.8,,
PS 19,2016-11-23T12:00:00Z,5.6,,
PS 19,2016-11-23T13:00:00Z,1.5,,
PS 19,2016-11-23T14:00:00Z,4.4,,
PS 19,2016-11-23T15:00:00Z,4.4,,
PS 19,2016-11-23T16:00:00Z,1.8,,
PS 19,2016-11-23T17:00:00Z,4.1,,
PS 19,2016-11-23T18:00:00Z,6.8,,
PS 19,2016-11-23T19:00:00Z,6.2,,
PS 19,2016-11-23T20:00:00Z,5.5,,
PS 19,2016-11-23T21:00:00Z,8.6,,
PS 19,2016-11-23T22:00:00Z,7.3,,
PS 19,2016-11-23T23:00:00Z,7.5,,
PS 19,2016-11-24T00:00:00Z,8.2,,
PS 19,2016-11-25T01:00:00Z,10.2,,
PS 19,2016-11-25T02:00:00Z,10.2,,
PS 19,2016-11-25T03:00:00Z,11.1,,
PS 19,2016-11-25T04:00:00Z,12.9,,
PS 19,2016-11-25T05:00:00Z,14.4,,
PS 19,2016-11-25T06:00:00Z,14.4,,
PS 19,2016-11-25T07:00:00Z,13.3,,
PS 19,2016-11-25T08:00:00Z,16.9,,
PS 19,2016-11-25T09:00:00Z,16.0,,
PS 19,2016-11-25T10:00:00Z,4.3,,
PS 19,2016-11-25T11:00:00Z,15.6,,
PS 19,2016-11-25T12:00:00Z,12.3,,
PS 19,2016-11-25T14:00:00Z,17.4,,
PS 19,2016-11-25T15:00:00Z,14.5,,
PS 19,2016-11-25T16:00:00Z,21.1,,
PS 19,2016-11-25T17:00:00Z,18.7,,
PS 19,2016-11-25T18:00:00Z,16.2,,
PS 19,2016-11-25T19:00:00Z,13.6,,
PS 19,2016-11-25T20:00:00Z,12.3,,
PS 19,2016-11-25T21:00:00Z,16.2,,
PS 19,2016-11-25T22:00:00Z,20.2,,
PS 19,2016-11-25T23:00:00Z,19.6,,
PS 19,2016-11-26T00:00:00Z,21.7,,
PS 19,2016-11-26T01:00:00Z,23.1,,
PS 19,2016-11-26T02:00:00Z,18.7,,
PS 19,2016-11-26T03:00:00Z,15.0,,
PS 19,2016-11-26T04:00:00Z,14.1,,
PS 19,2016-11-26T05:00:00Z,9.9,,
PS 19,2016-11-26T06:00:00Z,11.6,,
PS 19,2016-11-26T09:00:00Z,5.3,,
PS 19,2016-11-26T10:00:00Z,11.9,,
PS 19,2016-11-26T11:00:00Z,11.5,,
PS 19,2016-11-26T12:00:00Z,16.7,,
PS 19,2016-11-26T13:00:00Z,4.4,,
PS 19,2016-11-26T16:00:00Z,1.3,,
PS 19,2016-11-26T19:00:00Z,1.7,,
PS 19,2016-11-26T21:00:00Z,8.9,,
PS 19,2016-11-26T22:00:00Z,13.6,,
PS 19,2016-11-26T23:00:00Z,8.2,,
PS 19,2016-11-27T00:00:00Z,9.2,,
PS 19,2016-11-27T01:00:00Z,10.2,,
PS 19,2016-11-27T02:00:00Z,7.4,,
PS 19,2016-11-27T03:00:00Z,4.9,,
PS 19,2016-11-27T04:00:00Z,4.9,,
PS 19,2016-11-27T05:00:00Z,2.6,,
PS 19,2016-11-27T06:00:00Z,1.9,,
PS 19,2016-11-27T07:00:00Z,2.7,,
PS 19,2016-11-27T08:00:00Z,1.3,,
PS 19,2016-11-27T09:00:00Z,2.4,,
PS 19,2016-11-27T10:00:00Z,3.9,,
PS 19,2016-11-27T12:00:00Z,6.0,,
PS 19,2016-11-27T13:00:00Z,-2.0,,
PS 19,2016-11-27T15:00:00Z,10.7,,
PS 19,2016-11-27T17:00:00Z,1.0,,
PS 19,2016-11-27T18:00:00Z,7.1,,
PS 19,2016-11-27T19:00:00Z,5.6,,
PS 19,2016-11-27T21:00:00Z,6.8,,
PS 19,2016-11-27T23:00:00Z,12.3,,
PS 19,2016-11-28T00:00:00Z,7.8,,
PS 19,2016-11-28T01:00:00Z,8.7,,
PS 19,2016-11-28T02:00:00Z,7.9,,
PS 19,2016-11-28T03:00:00Z,8.6,,
PS 19,2016-11-28T05:00:00Z,3.8,,
PS 19,2016-11-28T06:00:00Z,6.7,,
PS 19,2016-11-28T07:00:00Z,4.0,,
PS 19,2016-11-28T08:00:00Z,4.7,,
PS 19,2016-11-28T09:00:00Z,6.9,,
PS 19,2016-11-28T10:00:00Z,8.0,,
PS 19,2016-11-28T11:00:00Z,11.6,,
PS 19,2016-11-28T17:00:00Z,9.7,,
PS 19,2016-11-28T19:00:00Z,8.9,,
PS 19,2016-11-28T20:00:00Z,11.4,,
PS 19,2016-11-28T21:00:00Z,14.9,,
PS 19,2016-11-28T22:00:00Z,12.4,,
PS 19,2016-11-28T23:00:00Z,10.9,,
PS 19,2016-11-29T00:00:00Z,11.8,,
PS 19,2016-11-29T01:00:00Z,11.7,,
PS 19,2016-11-29T02:00:00Z,9.8,,
PS 19,2016-11-29T05:00:00Z,4.3,,
PS 19,2016-11-29T06:00:00Z,6.0,,
PS 19,2016-11-29T07:00:00Z,6.7,,
PS 19,2016-11-29T11:00:00Z,8.7,,
PS 19,2016-11-29T12:00:00Z,7.8,,
PS 19,2016-11-29T13:00:00Z,10.9,,
PS 19,2016-11-29T16:00:00Z,8.2,,
PS 19,2016-11-29T18:00:00Z,5.3,,
PS 19,2016-11-29T19:00:00Z,8.5,,
PS 19,2016-11-29T21:00:00Z,8.7,,
PS 19,2016-11-30T19:00:00Z,13.1,,
PS 19,2016-12-01T01:00:00Z,8.0,,
PS 19,2016-12-02T20:00:00Z,11.6,,
PS 19,2016-12-03T08:00:00Z,4.2,,
PS 19,2016-12-03T14:00:00Z,-2.9,,
PS 19,2016-12-03T15:00:00Z,3.8,,
PS 19,2016-12-03T16:00:00Z,4.8,,
PS 19,2016-12-03T17:00:00Z,6.1,,
PS 19,2016-12-03T18:00:00Z,6.8,,
PS 19,2016-12-03T19:00:00Z,7.9,,
PS 19,2016-12-03T20:00:00Z,16.7,,
PS 19,2016-12-03T21:00:00Z,12.3,,
PS 19,2016-12-03T22:00:00Z,9.9,,
PS 19,2016-12-03T23:00:00Z,10.2,,
PS 19,2016-12-04T00:00:00Z,10.7,,
PS 19,2016-12-04T01:00:00Z,8.9,,
PS 19,2016-12-04T02:00:00Z,7.8,,
PS 19,2016-12-04T03:00:00Z,6.7,,
PS 19,2016-12-04T04:00:00Z,7.4,,
PS 19,2016-12-04T05:00:00Z,6.3,,
PS 19,2016-12-04T06:00:00Z,6.7,,
PS 19,2016-12-04T07:00:00Z,5.7,,
PS 19,2016-12-04T08:00:00Z,5.0,,
PS 19,2016-12-04T09:00:00Z,5.9,,
PS 19,2016-12-04T10:00:00Z,5.0,,
PS 19,2016-12-04T11:00:00Z,6.6,,
PS 19,2016-12-04T12:00:00Z,6.4,,
PS 19,2016-12-04T13:00:00Z,4.2,,
PS 19,2016-12-04T14:00:00Z,0.0,,
PS 19,2016-12-04T15:00:00Z,1.8,,
PS 19,2016-12-04T16:00:00Z,0.8,,
PS 19,2016-12-04T17:00:00Z,3.8,,
PS 19,2016-12-04T18:00:00Z,6.5,,
PS 19,2016-12-04T19:00:00Z,8.3,,
PS 19,2016-12-04T20:00:00Z,11.4,,
PS 19,2016-12-04T21:00:00Z,12.1,,
PS 19,2016-12-04T23:00:00Z,10.7,,
PS 19,2016-12-05T00:00:00Z,10.9,,
PS 19,2016-12-05T01:00:00Z,12.5,,
PS 19,2016-12-05T02:00:00Z,9.7,,
PS 19,2016-12-05T03:00:00Z,7.8,,
PS 19,2016-12-05T04:00:00Z,5.0,,
PS 19,2016-12-05T05:00:00Z,3.8,,
PS 19,2016-12-05T06:00:00Z,1.9,,
PS 19,2016-12-05T07:00:00Z,9.3,,
PS 19,2016-12-05T09:00:00Z,9.0,,
PS 19,2016-12-05T10:00:00Z,7.4,,
PS 19,2016-12-05T12:00:00Z,6.3,,
PS 19,2016-12-05T13:00:00Z,6.1,,
PS 19,2016-12-05T15:00:00Z,5.1,,
PS 19,2016-12-05T16:00:00Z,1.2,,
PS 19,2016-12-05T19:00:00Z,6.1,,
PS 19,2016-12-06T04:00:00Z,10.4,,
PS 19,2016-12-06T15:00:00Z,13.6,,
PS 19,2016-12-07T03:00:00Z,4.5,,
PS 19,2016-12-07T16:00:00Z,14.2,,
PS 19,2016-12-08T15:00:00Z,19.1,,
PS 19,2016-12-09T02:00:00Z,13.2,,
PS 19,2016-12-09T04:00:00Z,9.0,,
PS 19,2016-12-09T07:00:00Z,8.5,,
PS 19,2016-12-09T08:00:00Z,8.1,,
PS 19,2016-12-09T09:00:00Z,8.4,,
PS 19,2016-12-09T10:00:00Z,7.3,,
PS 19,2016-12-09T11:00:00Z,8.7,,
PS 19,2016-12-09T12:00:00Z,9.7,,
PS 19,2016-12-09T13:00:00Z,9.8,,
PS 19,2016-12-09T15:00:00Z,4.8,,
PS 19,2016-12-09T16:00:00Z,4.9,,
PS 19,2016-12-09T17:00:00Z,1.4,,
PS 19,2016-12-09T18:00:00Z,7.0,,
PS 19,2016-12-09T19:00:00Z,3.6,,
PS 19,2016-12-09T20:00:00Z,7.6,,
PS 19,2016-12-09T21:00:00Z,8.5,,
PS 19,2016-12-09T22:00:00Z,9.3,,
PS 19,2016-12-10T00:00:00Z,9.8,,
PS 19,2016-12-10T01:00:00Z,9.8,,
PS 19,2016-12-10T02:00:00Z,9.9,,
PS 19,2016-12-10T03:00:00Z,8.9,,
PS 19,2016-12-10T04:00:00Z,5.8,,
PS 19,2016-12-10T06:00:00Z,6.9,,
PS 19,2016-12-10T07:00:00Z,5.3,,
PS 19,2016-12-10T08:00:00Z,4.5,,
PS 19,2016-12-10T09:00:00Z,5.2,,
PS 19,2016-12-10T10:00:00Z,3.8,,
PS 19,2016-12-10T11:00:00Z,5.1,,
PS 19,2016-12-10T12:00:00Z,6.4,,
PS 19,2016-12-10T13:00:00Z,9.2,,
PS 19,2016-12-10T15:00:00Z,4.6,,
PS 19,2016-12-10T16:00:00Z,2.3,,
PS 19,2016-12-10T17:00:00Z,3.2,,
PS 19,2016-12-10T18:00:00Z,6.4,,
PS 19,2016-12-10T19:00:00Z,9.1,,
PS 19,2016-12-10T20:00:00Z,7.3,,
PS 19,2016-12-10T21:00:00Z,9.7,,
PS 19,2016-12-10T23:00:00Z,13.2,,
PS 19,2016-12-11T00:00:00Z,14.5,,
PS 19,2016-12-11T01:00:00Z,12.4,,
PS 19,2016-12-11T02:00:00Z,11.9,,
PS 19,2016-12-11T03:00:00Z,11.8,,
PS 19,2016-12-11T04:00:00Z,9.0,,
PS 19,2016-12-11T05:00:00Z,8.1,,
PS 19,2016-12-11T06:00:00Z,7.7,,
PS 19,2016-12-11T08:00:00Z,5.8,,
PS 19,2016-12-11T09:00:00Z,5.8,,
PS 19,2016-12-11T10:00:00Z,6.9,,
PS 19,2016-12-11T11:00:00Z,7.1,,
PS 19,2016-12-11T12:00:00Z,8.5,,
PS 19,2016-12-11T13:00:00Z,9.8,,
PS 19,2016-12-11T15:00:00Z,7.1,,
PS 19,2016-12-11T18:00:00Z,4.2,,
PS 19,2016-12-11T20:00:00Z,8.3,,
PS 19,2016-12-11T22:00:00Z,8.6,,
PS 19,2016-12-12T00:00:00Z,8.2,,
PS 19,2016-12-12T01:00:00Z,9.8,,
PS 19,2016-12-12T02:00:00Z,10.4,,
PS 19,2016-12-12T03:00:00Z,11.5,,
PS 19,2016-12-12T04:00:00Z,9.2,,
PS 19,2016-12-12T05:00:00Z,7.3,,
PS 19,2016-12-12T08:00:00Z,5.3,,
PS 19,2016-12-12T09:00:00Z,8.0,,
PS 19,2016-12-12T10:00:00Z,9.5,,
PS 19,2016-12-12T12:00:00Z,5.6,,
PS 19,2016-12-12T13:00:00Z,7.9,,
PS 19,2016-12-12T15:00:00Z,10.4,,
PS 19,2016-12-12T16:00:00Z,10.6,,
PS 19,2016-12-12T17:00:00Z,9.7,,
PS 19,2016-12-12T18:00:00Z,11.4,,
PS 19,2016-12-12T19:00:00Z,11.1,,
PS 19,2016-12-12T21:00:00Z,13.2,,
PS 19,2016-12-12T23:00:00Z,17.7,,
PS 19,2016-12-13T00:00:00Z,16.8,,
PS 19,2016-12-13T01:00:00Z,15.7,,
PS 19,2016-12-13T02:00:00Z,15.0,,
PS 19,2016-12-13T03:00:00Z,12.2,,
PS 19,2016-12-13T05:00:00Z,9.8,,
PS 19,2016-12-13T06:00:00Z,10.4,,
PS 19,2016-12-13T08:00:00Z,10.1,,
PS 19,2016-12-13T10:00:00Z,11.1,,
PS 19,2016-12-13T13:00:00Z,11.2,,
PS 19,2016-12-13T14:00:00Z,8.9,,
PS 19,2016-12-13T15:00:00Z,11.1,,
PS 19,2016-12-13T16:00:00Z,10.1,,
PS 19,2016-12-13T17:00:00Z,13.5,,
PS 19,2016-12-13T20:00:00Z,-0.2,,
PS 19,2016-12-13T21:00:00Z,4.7,,
PS 19,2016-12-13T23:00:00Z,8.7,,
PS 19,2016-12-14T00:00:00Z,9.4,,
PS 19,2016-12-14T01:00:00Z,11.5,,
PS 19,2016-12-14T02:00:00Z,10.1,,
PS 19,2016-12-14T03:00:00Z,12.2,,
PS 19,2016-12-14T04:00:00Z,13.0,,
PS 19,2016-12-14T05:00:00Z,11.3,,
PS 19,2016-12-14T06:00:00Z,11.5,,
PS 19,2016-12-14T07:00:00Z,12.8,,
PS 19,2016-12-14T08:00:00Z,13.0,,
PS 19,2016-12-14T09:00:00Z,14.1,,
PS 19,2016-12-14T10:00:00Z,17.4,,
PS 19,2016-12-14T13:00:00Z,12.2,,
PS 19,2016-12-14T17:00:00Z,3.8,,
PS 19,2016-12-14T21:00:00Z,12.0,,
PS 19,2016-12-14T22:00:00Z,12.4,,
PS 19,2016-12-15T00:00:00Z,13.8,,
PS 19,2016-12-15T03:00:00Z,9.1,,
PS 19,2016-12-15T04:00:00Z,8.4,,
PS 19,2016-12-15T07:00:00Z,8.2,,
PS 19,2016-12-15T09:00:00Z,6.9,,
PS 19,2016-12-15T10:00:00Z,8.4,,
PS 19,2016-12-15T14:00:00Z,12.6,,
PS 19,2016-12-15T20:00:00Z,9.0,,
PS 19,2016-12-15T21:00:00Z,7.9,,
PS 19,2016-12-16T01:00:00Z,10.1,,
PS 19,2016-12-16T02:00:00Z,11.0,,
PS 19,2016-12-16T03:00:00Z,8.1,,
PS 19,2016-12-16T04:00:00Z,7.8,,
PS 19,2016-12-16T06:00:00Z,8.8,,
PS 19,2016-12-16T13:00:00Z,10.4,,
PS 19,2016-12-16T15:00:00Z,11.9,,
PS 19,2016-12-16T16:00:00Z,10.2,,
PS 19,2016-12-16T19:00:00Z,13.9,,
PS 19,2016-12-16T20:00:00Z,9.6,,
PS 19,2016-12-16T21:00:00Z,8.8,,
PS 19,2016-12-16T22:00:00Z,9.0,,
PS 19,2016-12-17T00:00:00Z,13.4,,
PS 19,2016-12-17T05:00:00Z,7.1,,
PS 19,2016-12-17T06:00:00Z,5.2,,
PS 19,2016-12-17T07:00:00Z,6.4,,
PS 19,2016-12-17T13:00:00Z,7.2,,
PS 19,2016-12-17T14:00:00Z,9.3,,
PS 19,2016-12-17T17:00:00Z,18.0,,
PS 19,2016-12-17T19:00:00Z,17.7,,
PS 19,2016-12-17T20:00:00Z,13.2,,
PS 19,2016-12-17T23:00:00Z,15.0,,
PS 19,2016-12-18T02:00:00Z,11.8,,
PS 19,2016-12-18T03:00:00Z,13.8,,
PS 19,2016-12-18T14:00:00Z,18.5,,
PS 19,2016-12-18T15:00:00Z,17.3,,
PS 19,2016-12-18T16:00:00Z,18.6,,
PS 19,2016-12-18T21:00:00Z,10.2,,
PS 19,2016-12-18T22:00:00Z,9.7,,
PS 19,2016-12-19T04:00:00Z,9.0,,
PS 19,2016-12-19T10:00:00Z,7.6,,
PS 19,2016-12-19T13:00:00Z,11.3,,
PS 19,2016-12-19T14:00:00Z,8.6,,
PS 19,2016-12-19T20:00:00Z,10.5,,
PS 19,2016-12-19T22:00:00Z,10.2,,
PS 19,2016-12-20T01:00:00Z,12.1,,
PS 19,2016-12-20T09:00:00Z,5.2,,
PS 19,2016-12-20T11:00:00Z,10.7,,
PS 19,2016-12-20T16:00:00Z,9.9,,
PS 19,2016-12-20T18:00:00Z,9.3,,
PS 19,2016-12-20T19:00:00Z,10.7,,
PS 19,2016-12-20T20:00:00Z,12.4,,
PS 19,2016-12-21T02:00:00Z,12.4,,
PS 19,2016-12-21T04:00:00Z,9.3,,
PS 19,2016-12-21T05:00:00Z,11.3,,
PS 19,2016-12-21T07:00:00Z,12.8,,
PS 19,2016-12-21T09:00:00Z,14.9,,
PS 19,2016-12-21T13:00:00Z,20.4,,
PS 19,2016-12-21T16:00:00Z,14.1,,
PS 19,2016-12-22T00:00:00Z,18.2,,
PS 19,2016-12-22T01:00:00Z,18.0,,
PS 19,2016-12-22T06:00:00Z,17.4,,
PS 19,2016-12-22T07:00:00Z,14.6,,
PS 19,2016-12-22T10:00:00Z,12.4,,
PS 19,2016-12-22T20:00:00Z,17.6,,
PS 19,2016-12-23T01:00:00Z,16.7,,
PS 19,2016-12-23T05:00:00Z,12.0,,
PS 19,2016-12-23T08:00:00Z,9.9,,
PS 19,2016-12-23T09:00:00Z,9.4,,
PS 19,2016-12-23T10:00:00Z,10.3,,
PS 19,2016-12-23T16:00:00Z,4.9,,
PS 19,2016-12-23T18:00:00Z,8.7,,
PS 19,2016-12-23T21:00:00Z,15.0,,
PS 19,2016-12-23T22:00:00Z,14.8,,
PS 19,2016-12-25T03:00:00Z,11.1,,
PS 19,2016-12-25T06:00:00Z,9.5,,
PS 19,2016-12-25T08:00:00Z,9.1,,
PS 19,2016-12-25T17:00:00Z,6.2,,
PS 19,2016-12-25T21:00:00Z,11.3,,
PS 19,2016-12-25T23:00:00Z,12.8,,
PS 19,2016-12-26T00:00:00Z,13.5,,
PS 19,2016-12-26T02:00:00Z,7.3,,
PS 19,2016-12-26T06:00:00Z,8.1,,
PS 19,2016-12-26T08:00:00Z,6.3,,
PS 19,2016-12-26T14:00:00Z,8.8,,
PS 19,2016-12-26T20:00:00Z,11.7,,
PS 19,2016-12-26T21:00:00Z,12.7,,
PS 19,2016-12-27T05:00:00Z,4.7,,
PS 19,2016-12-27T09:00:00Z,7.0,,
PS 19,2016-12-27T10:00:00Z,7.7,,
PS 19,2016-12-27T14:00:00Z,12.9,,
PS 19,2016-12-27T15:00:00Z,12.1,,
PS 19,2016-12-27T18:00:00Z,8.7,,
PS 19,2016-12-27T20:00:00Z,8.1,,
PS 19,2016-12-28T13:00:00Z,10.2,,
PS 19,2016-12-28T20:00:00Z,7.6,,
PS 19,2016-12-29T03:00:00Z,7.7,,
PS 19,2016-12-29T11:00:00Z,15.0,,
PS 19,2016-12-29T13:00:00Z,20.3,,
PS 19,2016-12-29T15:00:00Z,4.7,,
PS 19,2016-12-29T16:00:00Z,6.4,,
PS 19,2016-12-30T07:00:00Z,9.3,,
PS 19,2016-12-30T18:00:00Z,8.9,,
PS 19,2016-12-30T19:00:00Z,8.7,,
PS 19,2016-12-30T20:00:00Z,9.2,,
PS 19,2016-12-31T04:00:00Z,10.4,,
PS 19,2016-12-31T07:00:00Z,10.1,,
PS 19,2016-12-31T10:00:00Z,10.1,,
PS 19,2016-12-31T22:00:00Z,10.4,,
PS 19,2016-12-31T23:00:00Z,10.0,,
PS 19,2017-01-01T01:00:00Z,8.4,,
PS 19,2017-01-01T05:00:00Z,13.2,,
PS 19,2017-01-01T07:00:00Z,11.5,,
PS 19,2017-01-01T10:00:00Z,13.2,,
PS 19,2017-01-01T14:00:00Z,12.8,,
PS 19,2017-01-01T22:00:00Z,14.9,,
PS 19,2017-01-02T02:00:00Z,18.5,,
PS 19,2017-01-02T05:00:00Z,15.1,,
PS 19,2017-01-02T17:00:00Z,15.4,,
PS 19,2017-01-02T18:00:00Z,19.9,,
PS 19,2017-01-02T22:00:00Z,14.6,,
PS 19,2017-01-02T23:00:00Z,16.4,,
PS 19,2017-01-03T03:00:00Z,11.8,,
PS 19,2017-01-03T07:00:00Z,4.2,,
PS 19,2017-01-04T14:00:00Z,13.7,,
PS 19,2017-01-04T20:00:00Z,6.7,,
PS 19,2017-01-04T23:00:00Z,15.3,,
PS 19,2017-01-05T00:00:00Z,15.7,,
PS 19,2017-01-05T01:00:00Z,14.4,,
PS 19,2017-01-05T02:00:00Z,14.9,,
PS 19,2017-01-05T04:00:00Z,9.4,,
PS 19,2017-01-05T05:00:00Z,9.2,,
PS 19,2017-01-05T06:00:00Z,10.1,,
PS 19,2017-01-05T07:00:00Z,9.9,,
PS 19,2017-01-05T08:00:00Z,10.1,,
PS 19,2017-01-05T09:00:00Z,9.6,,
PS 19,2017-01-05T10:00:00Z,8.9,,
PS 19,2017-01-05T11:00:00Z,9.7,,
PS 19,2017-01-05T12:00:00Z,9.5,,
PS 19,2017-01-05T13:00:00Z,10.6,,
PS 19,2017-01-05T15:00:00Z,8.6,,
PS 19,2017-01-05T16:00:00Z,8.6,,
PS 19,2017-01-05T17:00:00Z,7.0,,
PS 19,2017-01-05T18:00:00Z,8.7,,
PS 19,2017-01-05T19:00:00Z,11.3,,
PS 19,2017-01-05T20:00:00Z,11.9,,
PS 19,2017-01-05T21:00:00Z,12.1,,
PS 19,2017-01-05T22:00:00Z,14.9,,
PS 19,2017-01-05T23:00:00Z,13.8,,
PS 19,2017-01-06T00:00:00Z,14.2,,
PS 19,2017-01-06T01:00:00Z,13.4,,
PS 19,2017-01-06T02:00:00Z,11.8,,
PS 19,2017-01-06T03:00:00Z,10.3,,
PS 19,2017-01-06T04:00:00Z,12.1,,
PS 19,2017-01-06T05:00:00Z,14.1,,
PS 19,2017-01-06T06:00:00Z,14.3,,
PS 19,2017-01-06T08:00:00Z,7.8,,
PS 19,2017-01-06T09:00:00Z,10.2,,
PS 19,2017-01-06T10:00:00Z,11.0,,
PS 19,2017-01-06T11:00:00Z,14.3,,
PS 19,2017-01-06T13:00:00Z,13.5,,
PS 19,2017-01-06T14:00:00Z,9.4,,
PS 19,2017-01-06T15:00:00Z,7.9,,
PS 19,2017-01-06T17:00:00Z,8.5,,
PS 19,2017-01-06T18:00:00Z,10.1,,
PS 19,2017-01-06T19:00:00Z,10.1,,
PS 19,2017-01-06T20:00:00Z,12.8,,
PS 19,2017-01-06T21:00:00Z,13.7,,
PS 19,2017-01-06T22:00:00Z,13.8,,
PS 19,2017-01-06T23:00:00Z,13.6,,
PS 19,2017-01-07T00:00:00Z,15.3,,
PS 19,2017-01-07T01:00:00Z,15.4,,
PS 19,2017-01-07T02:00:00Z,14.1,,
PS 19,2017-01-07T03:00:00Z,11.9,,
PS 19,2017-01-07T04:00:00Z,13.0,,
PS 19,2017-01-07T05:00:00Z,12.1,,
PS 19,2017-01-07T06:00:00Z,11.5,,
PS 19,2017-01-07T08:00:00Z,10.5,,
PS 19,2017-01-07T09:00:00Z,11.1,,
PS 19,2017-01-07T10:00:00Z,8.6,,
PS 19,2017-01-07T11:00:00Z,8.6,,
PS 19,2017-01-07T12:00:00Z,11.6,,
PS 19,2017-01-07T13:00:00Z,20.3,,
Port Richmond,2023-01-16T17:00:00Z,4.4,,
Port Richmond,2023-01-16T18:00:00Z,4.2,,
Port Richmond,2023-01-16T19:00:00Z,5.8,,
Port Richmond,2023-01-16T20:00:00Z,7.7,,
Port Richmond,2023-01-16T21:00:00Z,6.6,,
Port Richmond,2023-01-16T22:00:00Z,8.9,,
Port Richmond,2023-01-16T23:00:00Z,7.2,,
Port Richmond,2023-01-17T00:00:00Z,7.4,,
Port Richmond,2023-01-17T01:00:00Z,6.3,,
Port Richmond,2023-01-17T02:00:00Z,7.0,,
Port Richmond,2023-01-17T03:00:00Z,6.8,,
Port Richmond,2023-01-17T04:00:00Z,6.8,,
Port Richmond,2023-01-17T05:00:00Z,6.1,,
Port Richmond,2023-01-17T06:00:00Z,6.2,,
Port Richmond,2023-01-17T07:00:00Z,6.6,,
Port Richmond,2023-01-17T08:00:00Z,5.9,,
Port Richmond,2023-01-17T09:00:00Z,5.5,,
Port Richmond,2023-01-17T10:00:00Z,8.1,,
Port Richmond,2023-01-17T11:00:00Z,8.7,,
Port Richmond,2023-01-17T12:00:00Z,8.8,,
Port Richmond,2023-01-17T13:00:00Z,8.6,,
Port Richmond,2023-01-17T14:00:00Z,7.8,,
Port Richmond,2023-01-17T15:00:00Z,8.3,,
Port Richmond,2023-01-17T16:00:00Z,10.3,,
Port Richmond,2023-01-17T17:00:00Z,6.6,,
Port Richmond,2023-01-17T18:00:00Z,9.1,,
Port Richmond,2023-01-17T19:00:00Z,8.6,,
Port Richmond,2023-01-17T20:00:00Z,12.8,,
Port Richmond,2023-01-17T21:00:00Z,10.8,,
Port Richmond,2023-01-17T22:00:00Z,14.6,,
